review_keyword_id,sview_cd,keyword_cd
4117,1027,9
4118,1027,5
4119,1027,1
4120,1027,7
4121,1027,2
4122,1028,8
4123,1028,10
4124,1028,1
4125,1028,2
4126,1028,6
4127,1029,5
4128,1029,4
4129,1029,1
4130,1029,7
4131,1029,10
4132,1030,9
4133,1030,4
4134,1030,3
4135,1030,6
4136,1030,1
4137,1031,4
4138,1031,1
4139,1031,3
4140,1031,9
4141,1032,7
4142,1032,6
4143,1032,10
4144,1032,4
4145,1033,4
4146,1033,9
4147,1033,1
4148,1033,6
4149,1033,7
4150,1034,2
4151,1034,9
4152,1034,5
4153,1035,9
4154,1035,6
4155,1035,10
4156,1035,7
4157,1035,3
4158,1036,10
4159,1036,4
4160,1036,8
4161,1037,10
4162,1037,1
4163,1037,5
4164,1037,2
4165,1038,9
4166,1038,2
4167,1038,10
4168,1038,5
4169,1039,6
4170,1039,2
4171,1039,5
4172,1039,8
4173,1040,5
4174,1040,8
4175,1040,7
4176,1040,10
4177,1040,4
4178,1041,6
4179,1041,8
4180,1041,9
4181,1042,1
4182,1042,8
4183,1042,2
4184,1042,3
4185,1042,10
4186,1043,4
4187,1043,10
4188,1043,6
4189,1043,9
4190,1044,9
4191,1044,10
4192,1044,1
4193,1044,6
4194,1045,4
4195,1045,5
4196,1045,2
4197,1045,10
4198,1046,6
4199,1046,2
4200,1046,3
4201,1046,4
4202,1046,8
4203,1047,4
4204,1047,5
4205,1047,3
4206,1047,6
4207,1048,4
4208,1048,8
4209,1048,10
4210,1048,2
4211,1048,6
4212,1049,5
4213,1049,4
4214,1049,9
4215,1050,4
4216,1050,6
4217,1050,3
4218,1051,2
4219,1051,10
4220,1051,8
4221,1052,1
4222,1052,9
4223,1052,10
4224,1052,7
4225,1052,4
4226,1053,10
4227,1053,6
4228,1053,8
4229,1053,5
4230,1054,8
4231,1054,3
4232,1054,5
4233,1054,4
4234,1055,10
4235,1055,3
4236,1055,1
4237,1056,7
4238,1056,8
4239,1056,1
4240,1056,5
4241,1056,3
4242,1057,3
4243,1057,8
4244,1057,2
4245,1057,6
4246,1058,8
4247,1058,6
4248,1058,1
4249,1058,10
4250,1058,9
4251,1059,7
4252,1059,2
4253,1059,6
4254,1060,10
4255,1060,5
4256,1060,3
4257,1060,9
4258,1061,4
4259,1061,5
4260,1061,8
4261,1061,9
4262,1062,6
4263,1062,3
4264,1062,8
4265,1062,4
4266,1063,7
4267,1063,6
4268,1063,9
4269,1064,5
4270,1064,8
4271,1064,3
4272,1064,10
4273,1065,10
4274,1065,4
4275,1065,2
4276,1066,5
4277,1066,4
4278,1066,7
4279,1066,8
4280,1066,9
4281,1067,3
4282,1067,10
4283,1067,8
4284,1068,3
4285,1068,7
4286,1068,8
4287,1069,9
4288,1069,10
4289,1069,6
4290,1070,5
4291,1070,10
4292,1070,1
4293,1070,4
4294,1071,3
4295,1071,1
4296,1071,4
4297,1072,8
4298,1072,2
4299,1072,10
4300,1072,6
4301,1073,5
4302,1073,6
4303,1073,9
4304,1073,10
4305,1074,5
4306,1074,6
4307,1074,1
4308,1074,4
4309,1074,8
4310,1075,10
4311,1075,4
4312,1075,3
4313,1075,7
4314,1076,6
4315,1076,10
4316,1076,8
4317,1076,7
4318,1077,8
4319,1077,2
4320,1077,7
4321,1077,5
4322,1077,3
4323,1078,3
4324,1078,10
4325,1078,6
4326,1078,4
4327,1079,10
4328,1079,7
4329,1079,2
4330,1079,1
4331,1079,8
4332,1080,4
4333,1080,6
4334,1080,9
4335,1080,8
4336,1081,5
4337,1081,7
4338,1081,10
4339,1081,4
4340,1082,10
4341,1082,9
4342,1082,8
4343,1082,4
4344,1083,3
4345,1083,1
4346,1083,10
4347,1084,4
4348,1084,5
4349,1084,2
4350,1084,8
4351,1084,7
4352,1085,2
4353,1085,10
4354,1085,9
4355,1085,4
4356,1086,1
4357,1086,10
4358,1086,7
4359,1086,5
4360,1086,9
4361,1087,5
4362,1087,3
4363,1087,2
4364,1088,7
4365,1088,5
4366,1088,4
4367,1088,2
4368,1088,6
4369,1089,8
4370,1089,3
4371,1089,9
4372,1089,5
4373,1090,1
4374,1090,10
4375,1090,6
4376,1091,8
4377,1091,10
4378,1091,5
4379,1091,9
4380,1092,3
4381,1092,9
4382,1092,10
4383,1092,5
4384,1093,8
4385,1093,7
4386,1093,5
4387,1093,3
4388,1093,4
4389,1094,4
4390,1094,2
4391,1094,8
4392,1094,3
4393,1094,7
4394,1095,5
4395,1095,3
4396,1095,10
4397,1095,1
4398,1096,9
4399,1096,3
4400,1096,6
4401,1097,8
4402,1097,9
4403,1097,1
4404,1097,6
4405,1098,8
4406,1098,5
4407,1098,1
4408,1098,7
4409,1099,5
4410,1099,4
4411,1099,1
4412,1099,10
4413,1100,4
4414,1100,7
4415,1100,9
4416,1100,10
4417,1101,3
4418,1101,7
4419,1101,9
4420,1102,5
4421,1102,2
4422,1102,7
4423,1103,4
4424,1103,9
4425,1103,5
4426,1103,3
4427,1103,6
4428,1104,9
4429,1104,5
4430,1104,7
4431,1104,2
4432,1104,1
4433,1105,3
4434,1105,5
4435,1105,2
4436,1106,8
4437,1106,10
4438,1106,5
4439,1106,6
4440,1106,9
4441,1107,4
4442,1107,6
4443,1107,1
4444,1107,2
4445,1108,9
4446,1108,1
4447,1108,3
4448,1109,5
4449,1109,10
4450,1109,3
4451,1110,8
4452,1110,1
4453,1110,4
4454,1110,9
4455,1110,2
4456,1111,8
4457,1111,4
4458,1111,6
4459,1112,5
4460,1112,8
4461,1112,6
4462,1112,4
4463,1113,1
4464,1113,6
4465,1113,2
4466,1113,7
4467,1113,8
4468,1114,5
4469,1114,7
4470,1114,2
4471,1115,8
4472,1115,3
4473,1115,4
4474,1115,7
4475,1115,9
4476,1116,1
4477,1116,2
4478,1116,4
4479,1116,8
4480,1117,4
4481,1117,1
4482,1117,10
4483,1117,8
4484,1118,2
4485,1118,9
4486,1118,4
4487,1118,8
4488,1118,7
4489,1119,5
4490,1119,6
4491,1119,3
4492,1119,9
4493,1119,7
4494,1120,9
4495,1120,10
4496,1120,2
4497,1121,8
4498,1121,5
4499,1121,4
4500,1121,3
4501,1122,4
4502,1122,2
4503,1122,10
4504,1123,7
4505,1123,6
4506,1123,1
4507,1123,2
4508,1123,3
4509,1124,2
4510,1124,7
4511,1124,4
4512,1124,1
4513,1124,9
4514,1125,8
4515,1125,3
4516,1125,6
4517,1125,7
4518,1125,1
4519,1126,3
4520,1126,8
4521,1126,2
4522,1127,10
4523,1127,6
4524,1127,1
4525,1127,8
4526,1127,3
4527,1128,3
4528,1128,9
4529,1128,2
4530,1128,8
4531,1128,4
4532,1129,6
4533,1129,9
4534,1129,10
4535,1130,4
4536,1130,1
4537,1130,7
4538,1130,3
4539,1131,3
4540,1131,5
4541,1131,1
4542,1131,4
4543,1131,6
4544,1132,9
4545,1132,5
4546,1132,8
4547,1132,2
4548,1133,3
4549,1133,9
4550,1133,6
4551,1133,10
4552,1133,8
4553,1134,5
4554,1134,9
4555,1134,3
4556,1134,1
4557,1135,3
4558,1135,8
4559,1135,5
4560,1135,7
4561,1135,10
4562,1136,6
4563,1136,8
4564,1136,1
4565,1136,7
4566,1136,10
4567,1137,7
4568,1137,3
4569,1137,1
4570,1137,5
4571,1137,9
4572,1138,4
4573,1138,6
4574,1138,2
4575,1138,9
4576,1138,5
4577,1139,4
4578,1139,9
4579,1139,8
4580,1139,7
4581,1140,3
4582,1140,5
4583,1140,6
4584,1140,4
4585,1140,8
4586,1141,2
4587,1141,10
4588,1141,9
4589,1141,1
4590,1142,3
4591,1142,1
4592,1142,4
4593,1143,8
4594,1143,4
4595,1143,2
4596,1144,10
4597,1144,7
4598,1144,8
4599,1145,10
4600,1145,5
4601,1145,1
4602,1145,3
4603,1145,2
4604,1146,2
4605,1146,1
4606,1146,4
4607,1146,6
4608,1146,8
4609,1147,8
4610,1147,1
4611,1147,6
4612,1148,7
4613,1148,6
4614,1148,1
4615,1148,10
4616,1148,5
4617,1149,9
4618,1149,1
4619,1149,2
4620,1149,7
4621,1150,2
4622,1150,4
4623,1150,10
4624,1150,1
4625,1151,4
4626,1151,9
4627,1151,7
4628,1151,2
4629,1151,8
4630,1152,4
4631,1152,3
4632,1152,7
4633,1152,6
4634,1152,1
4635,1153,10
4636,1153,6
4637,1153,8
4638,1153,9
4639,1153,7
4640,1154,2
4641,1154,3
4642,1154,9
4643,1154,5
4644,1155,9
4645,1155,6
4646,1155,3
4647,1155,5
4648,1156,8
4649,1156,6
4650,1156,9
4651,1156,5
4652,1156,3
4653,1157,7
4654,1157,10
4655,1157,6
4656,1157,5
4657,1158,10
4658,1158,9
4659,1158,4
4660,1159,9
4661,1159,5
4662,1159,6
4663,1159,4
4664,1160,7
4665,1160,1
4666,1160,9
4667,1160,3
4668,1161,1
4669,1161,9
4670,1161,3
4671,1161,8
4672,1161,10
4673,1162,4
4674,1162,10
4675,1162,6
4676,1162,1
4677,1163,5
4678,1163,9
4679,1163,3
4680,1163,1
4681,1163,7
4682,1164,6
4683,1164,3
4684,1164,9
4685,1164,8
4686,1165,10
4687,1165,4
4688,1165,9
4689,1165,3
4690,1166,2
4691,1166,7
4692,1166,4
4693,1166,6
4694,1167,6
4695,1167,8
4696,1167,3
4697,1168,10
4698,1168,2
4699,1168,5
4700,1168,1
4701,1169,10
4702,1169,7
4703,1169,2
4704,1169,9
4705,1169,1
4706,1170,6
4707,1170,7
4708,1170,9
4709,1170,8
4710,1171,4
4711,1171,1
4712,1171,7
4713,1172,5
4714,1172,9
4715,1172,1
4716,1173,9
4717,1173,3
4718,1173,6
4719,1173,5
4720,1174,4
4721,1174,3
4722,1174,1
4723,1174,6
4724,1174,7
4725,1175,8
4726,1175,9
4727,1175,2
4728,1175,10
4729,1176,5
4730,1176,7
4731,1176,3
4732,1176,2
4733,1177,2
4734,1177,8
4735,1177,1
4736,1177,5
4737,1178,5
4738,1178,2
4739,1178,7
4740,1178,10
4741,1179,3
4742,1179,10
4743,1179,8
4744,1179,5
4745,1180,8
4746,1180,7
4747,1180,4
4748,1181,10
4749,1181,9
4750,1181,4
4751,1181,2
4752,1181,1
4753,1182,7
4754,1182,6
4755,1182,2
4756,1182,1
4757,1183,7
4758,1183,10
4759,1183,6
4760,1183,3
4761,1183,2
4762,1184,6
4763,1184,1
4764,1184,5
4765,1184,2
4766,1185,10
4767,1185,8
4768,1185,3
4769,1185,4
4770,1186,4
4771,1186,10
4772,1186,6
4773,1187,2
4774,1187,10
4775,1187,1
4776,1188,10
4777,1188,3
4778,1188,5
4779,1189,6
4780,1189,2
4781,1189,5
4782,1190,8
4783,1190,1
4784,1190,6
4785,1190,2
4786,1191,9
4787,1191,4
4788,1191,10
4789,1191,5
4790,1191,7
4791,1192,9
4792,1192,8
4793,1192,3
4794,1192,6
4795,1193,1
4796,1193,7
4797,1193,10
4798,1193,3
4799,1193,2
4800,1194,5
4801,1194,4
4802,1194,10
4803,1195,8
4804,1195,1
4805,1195,2
4806,1196,5
4807,1196,6
4808,1196,2
4809,1196,1
4810,1197,7
4811,1197,4
4812,1197,10
4813,1197,5
4814,1198,2
4815,1198,6
4816,1198,8
4817,1198,7
4818,1198,5
4819,1199,2
4820,1199,3
4821,1199,4
4822,1199,5
4823,1199,8
4824,1200,1
4825,1200,10
4826,1200,4
4827,1200,5
4828,1200,3
4829,1201,8
4830,1201,7
4831,1201,3
4832,1201,1
4833,1202,6
4834,1202,10
4835,1202,5
4836,1202,2
4837,1203,5
4838,1203,1
4839,1203,10
4840,1203,4
4841,1203,9
4842,1204,5
4843,1204,4
4844,1204,3
4845,1204,8
4846,1204,9
4847,1205,3
4848,1205,2
4849,1205,7
4850,1205,5
4851,1205,6
4852,1206,4
4853,1206,7
4854,1206,10
4855,1206,5
4856,1206,2
4857,1207,5
4858,1207,6
4859,1207,8
4860,1207,10
4861,1208,4
4862,1208,3
4863,1208,10
4864,1209,5
4865,1209,9
4866,1209,3
4867,1210,3
4868,1210,10
4869,1210,6
4870,1210,1
4871,1211,9
4872,1211,2
4873,1211,3
4874,1211,8
4875,1211,10
4876,1212,1
4877,1212,6
4878,1212,7
4879,1212,4
4880,1212,3
4881,1213,5
4882,1213,3
4883,1213,4
4884,1213,1
4885,1214,3
4886,1214,1
4887,1214,5
4888,1215,10
4889,1215,4
4890,1215,9
4891,1215,2
4892,1215,6
4893,1216,6
4894,1216,2
4895,1216,8
4896,1217,9
4897,1217,8
4898,1217,6
4899,1218,7
4900,1218,8
4901,1218,9
4902,1219,3
4903,1219,4
4904,1219,9
4905,1220,7
4906,1220,1
4907,1220,5
4908,1221,4
4909,1221,10
4910,1221,9
4911,1221,1
4912,1222,8
4913,1222,10
4914,1222,6
4915,1223,4
4916,1223,7
4917,1223,9
4918,1223,8
4919,1224,10
4920,1224,7
4921,1224,6
4922,1225,10
4923,1225,9
4924,1225,1
4925,1225,5
4926,1226,8
4927,1226,10
4928,1226,1
4929,1227,9
4930,1227,10
4931,1227,7
4932,1228,1
4933,1228,9
4934,1228,7
4935,1228,5
4936,1228,6
4937,1229,4
4938,1229,5
4939,1229,8
4940,1230,5
4941,1230,10
4942,1230,8
4943,1230,2
4944,1231,5
4945,1231,1
4946,1231,3
4947,1231,4
4948,1232,8
4949,1232,2
4950,1232,9
4951,1232,10
4952,1232,5
4953,1233,9
4954,1233,3
4955,1233,7
4956,1233,4
4957,1233,10
4958,1234,1
4959,1234,3
4960,1234,8
4961,1234,5
4962,1235,4
4963,1235,8
4964,1235,2
4965,1235,3
4966,1235,7
4967,1236,3
4968,1236,2
4969,1236,9
4970,1236,1
4971,1236,6
4972,1237,6
4973,1237,2
4974,1237,7
4975,1237,10
4976,1238,10
4977,1238,3
4978,1238,7
4979,1238,5
4980,1238,4
4981,1239,3
4982,1239,6
4983,1239,10
4984,1240,3
4985,1240,10
4986,1240,1
4987,1241,5
4988,1241,10
4989,1241,8
4990,1241,3
4991,1242,3
4992,1242,2
4993,1242,10
4994,1242,9
4995,1242,1
4996,1243,5
4997,1243,1
4998,1243,8
4999,1243,4
5000,1243,7
5001,1244,1
5002,1244,8
5003,1244,4
5004,1244,2
5005,1244,5
5006,1245,8
5007,1245,10
5008,1245,7
5009,1245,4
5010,1245,1
5011,1246,10
5012,1246,1
5013,1246,4
5014,1246,5
5015,1246,3
5016,1247,9
5017,1247,4
5018,1247,1
5019,1247,2
5020,1247,7
5021,1248,6
5022,1248,1
5023,1248,3
5024,1249,10
5025,1249,5
5026,1249,6
5027,1250,1
5028,1250,2
5029,1250,7
5030,1251,3
5031,1251,5
5032,1251,10
5033,1252,10
5034,1252,6
5035,1252,1
5036,1252,8
5037,1253,6
5038,1253,10
5039,1253,7
5040,1253,8
5041,1254,7
5042,1254,9
5043,1254,2
5044,1255,8
5045,1255,3
5046,1255,2
5047,1255,6
5048,1256,6
5049,1256,9
5050,1256,7
5051,1256,5
5052,1257,4
5053,1257,1
5054,1257,2
5055,1258,9
5056,1258,2
5057,1258,8
5058,1258,6
5059,1258,7
5060,1259,5
5061,1259,7
5062,1259,6
5063,1259,3
5064,1259,10
5065,1260,10
5066,1260,6
5067,1260,3
5068,1260,5
5069,1260,7
5070,1261,9
5071,1261,8
5072,1261,10
5073,1261,7
5074,1262,10
5075,1262,4
5076,1262,5
5077,1263,1
5078,1263,2
5079,1263,10
5080,1264,2
5081,1264,4
5082,1264,7
5083,1264,9
5084,1265,6
5085,1265,10
5086,1265,4
5087,1266,4
5088,1266,5
5089,1266,9
5090,1267,5
5091,1267,10
5092,1267,6
5093,1268,2
5094,1268,6
5095,1268,9
5096,1269,10
5097,1269,1
5098,1269,3
5099,1269,2
5100,1270,6
5101,1270,8
5102,1270,9
5103,1270,7
5104,1271,3
5105,1271,8
5106,1271,10
5107,1272,8
5108,1272,9
5109,1272,6
5110,1272,4
5111,1272,7
5112,1273,1
5113,1273,9
5114,1273,5
5115,1273,8
5116,1273,6
5117,1274,6
5118,1274,9
5119,1274,1
5120,1274,2
5121,1274,5
5122,1275,6
5123,1275,10
5124,1275,2
5125,1275,8
5126,1275,3
5127,1276,6
5128,1276,7
5129,1276,3
5130,1277,10
5131,1277,7
5132,1277,3
5133,1277,5
5134,1277,1
5135,1278,6
5136,1278,1
5137,1278,5
5138,1278,4
5139,1279,8
5140,1279,4
5141,1279,6
5142,1280,5
5143,1280,4
5144,1280,10
5145,1280,2
5146,1281,6
5147,1281,1
5148,1281,4
5149,1282,8
5150,1282,9
5151,1282,1
5152,1283,9
5153,1283,3
5154,1283,4
5155,1283,10
5156,1284,9
5157,1284,5
5158,1284,6
5159,1284,2
5160,1285,9
5161,1285,3
5162,1285,4
5163,1286,1
5164,1286,8
5165,1286,7
5166,1286,6
5167,1286,5
5168,1287,1
5169,1287,5
5170,1287,10
5171,1288,10
5172,1288,2
5173,1288,6
5174,1288,4
5175,1288,1
5176,1289,9
5177,1289,5
5178,1289,1
5179,1290,5
5180,1290,4
5181,1290,6
5182,1290,2
5183,1290,7
5184,1291,5
5185,1291,9
5186,1291,6
5187,1291,7
5188,1292,2
5189,1292,5
5190,1292,3
5191,1292,10
5192,1293,2
5193,1293,1
5194,1293,10
5195,1293,8
5196,1294,6
5197,1294,9
5198,1294,10
5199,1294,3
5200,1294,2
5201,1295,5
5202,1295,4
5203,1295,3
5204,1295,1
5205,1295,8
5206,1296,6
5207,1296,9
5208,1296,8
5209,1296,1
5210,1296,2
5211,1297,8
5212,1297,1
5213,1297,2
5214,1298,1
5215,1298,2
5216,1298,7
5217,1298,4
5218,1299,10
5219,1299,8
5220,1299,6
5221,1300,6
5222,1300,4
5223,1300,2
5224,1300,7
5225,1301,10
5226,1301,3
5227,1301,2
5228,1301,7
5229,1302,8
5230,1302,2
5231,1302,10
5232,1302,3
5233,1302,6
5234,1303,8
5235,1303,10
5236,1303,4
5237,1303,2
5238,1303,7
5239,1304,5
5240,1304,6
5241,1304,7
5242,1304,2
5243,1304,9
5244,1305,6
5245,1305,10
5246,1305,8
5247,1305,4
5248,1305,1
5249,1306,8
5250,1306,2
5251,1306,6
5252,1307,8
5253,1307,3
5254,1307,5
5255,1307,7
5256,1308,10
5257,1308,3
5258,1308,2
5259,1308,4
5260,1309,2
5261,1309,6
5262,1309,10
5263,1309,7
5264,1309,3
5265,1310,8
5266,1310,7
5267,1310,9
5268,1310,2
5269,1310,5
5270,1311,9
5271,1311,3
5272,1311,8
5273,1312,2
5274,1312,6
5275,1312,4
5276,1312,7
5277,1313,10
5278,1313,7
5279,1313,9
5280,1313,5
5281,1313,3
5282,1314,4
5283,1314,3
5284,1314,2
5285,1314,6
5286,1314,7
5287,1315,8
5288,1315,2
5289,1315,10
5290,1315,3
5291,1315,5
5292,1316,8
5293,1316,3
5294,1316,5
5295,1317,2
5296,1317,10
5297,1317,7
5298,1317,3
5299,1318,1
5300,1318,2
5301,1318,4
5302,1318,7
5303,1319,10
5304,1319,1
5305,1319,3
5306,1320,3
5307,1320,8
5308,1320,5
5309,1320,4
5310,1320,9
5311,1321,8
5312,1321,4
5313,1321,9
5314,1321,6
5315,1321,3
5316,1322,10
5317,1322,5
5318,1322,7
5319,1322,6
5320,1323,2
5321,1323,1
5322,1323,7
5323,1323,8
5324,1324,5
5325,1324,1
5326,1324,6
5327,1325,1
5328,1325,10
5329,1325,6
5330,1325,9
5331,1325,3
5332,1326,4
5333,1326,7
5334,1326,9
5335,1327,6
5336,1327,7
5337,1327,9
5338,1327,4
5339,1327,8
5340,1328,4
5341,1328,3
5342,1328,8
5343,1328,2
5344,1328,7
5345,1329,7
5346,1329,6
5347,1329,10
5348,1329,2
5349,1329,3
5350,1330,3
5351,1330,10
5352,1330,1
5353,1330,8
5354,1330,6
5355,1331,3
5356,1331,8
5357,1331,7
5358,1332,2
5359,1332,3
5360,1332,7
5361,1333,10
5362,1333,7
5363,1333,3
5364,1333,4
5365,1334,7
5366,1334,9
5367,1334,8
5368,1334,4
5369,1334,3
5370,1335,3
5371,1335,7
5372,1335,1
5373,1336,8
5374,1336,4
5375,1336,5
5376,1336,9
5377,1336,10
5378,1337,6
5379,1337,1
5380,1337,9
5381,1337,5
5382,1337,4
5383,1338,6
5384,1338,2
5385,1338,8
5386,1338,10
5387,1338,1
5388,1339,9
5389,1339,5
5390,1339,8
5391,1340,2
5392,1340,9
5393,1340,10
5394,1340,8
5395,1340,4
5396,1341,2
5397,1341,9
5398,1341,5
5399,1341,8
5400,1341,1
5401,1342,9
5402,1342,1
5403,1342,8
5404,1342,4
5405,1343,8
5406,1343,6
5407,1343,7
5408,1343,3
5409,1343,10
5410,1344,3
5411,1344,1
5412,1344,5
5413,1344,6
5414,1345,5
5415,1345,1
5416,1345,8
5417,1345,10
5418,1345,2
5419,1346,1
5420,1346,5
5421,1346,10
5422,1346,3
5423,1346,4
5424,1347,3
5425,1347,9
5426,1347,2
5427,1348,5
5428,1348,3
5429,1348,10
5430,1348,9
5431,1349,1
5432,1349,2
5433,1349,3
5434,1349,5
5435,1350,3
5436,1350,8
5437,1350,6
5438,1350,7
5439,1350,2
5440,1351,4
5441,1351,8
5442,1351,3
5443,1351,7
5444,1352,1
5445,1352,6
5446,1352,2
5447,1352,8
5448,1352,5
5449,1353,8
5450,1353,7
5451,1353,9
5452,1354,8
5453,1354,3
5454,1354,4
5455,1355,6
5456,1355,1
5457,1355,5
5458,1355,7
5459,1355,9
5460,1356,3
5461,1356,8
5462,1356,7
5463,1357,5
5464,1357,8
5465,1357,4
5466,1357,9
5467,1358,7
5468,1358,8
5469,1358,5
5470,1358,2
5471,1358,9
5472,1359,1
5473,1359,5
5474,1359,8
5475,1359,4
5476,1360,6
5477,1360,9
5478,1360,1
5479,1360,8
5480,1360,5
5481,1361,6
5482,1361,7
5483,1361,5
5484,1361,3
5485,1361,9
5486,1362,2
5487,1362,5
5488,1362,7
5489,1362,4
5490,1363,4
5491,1363,10
5492,1363,6
5493,1363,8
5494,1363,7
5495,1364,6
5496,1364,9
5497,1364,1
5498,1365,1
5499,1365,2
5500,1365,10
5501,1365,4
5502,1365,8
5503,1366,2
5504,1366,8
5505,1366,6
5506,1366,10
5507,1366,9
5508,1367,5
5509,1367,4
5510,1367,1
5511,1367,8
5512,1368,2
5513,1368,1
5514,1368,4
5515,1368,5
5516,1368,6
5517,1369,2
5518,1369,10
5519,1369,3
5520,1370,10
5521,1370,3
5522,1370,2
5523,1370,6
5524,1371,5
5525,1371,10
5526,1371,8
5527,1372,2
5528,1372,8
5529,1372,5
5530,1372,7
5531,1372,4
5532,1373,6
5533,1373,5
5534,1373,3
5535,1373,7
5536,1373,1
5537,1374,1
5538,1374,7
5539,1374,9
5540,1374,3
5541,1375,5
5542,1375,10
5543,1375,3
5544,1376,2
5545,1376,8
5546,1376,4
5547,1376,5
5548,1377,3
5549,1377,8
5550,1377,2
5551,1377,9
5552,1378,7
5553,1378,4
5554,1378,2
5555,1378,9
5556,1378,6
5557,1379,2
5558,1379,1
5559,1379,10
5560,1379,9
5561,1380,5
5562,1380,8
5563,1380,1
5564,1380,4
5565,1380,2
5566,1381,1
5567,1381,10
5568,1381,7
5569,1381,3
5570,1381,2
5571,1382,6
5572,1382,7
5573,1382,1
5574,1382,5
5575,1382,10
5576,1383,8
5577,1383,7
5578,1383,9
5579,1383,10
5580,1384,2
5581,1384,9
5582,1384,4
5583,1384,1
5584,1384,8
5585,1385,8
5586,1385,2
5587,1385,6
5588,1385,3
5589,1385,10
5590,1386,7
5591,1386,1
5592,1386,2
5593,1386,3
5594,1387,6
5595,1387,2
5596,1387,8
5597,1387,7
5598,1387,3
5599,1388,4
5600,1388,3
5601,1388,1
5602,1388,10
5603,1388,6
5604,1389,5
5605,1389,7
5606,1389,2
5607,1390,6
5608,1390,8
5609,1390,2
5610,1390,10
5611,1390,4
5612,1391,4
5613,1391,3
5614,1391,1
5615,1391,2
5616,1391,8
5617,1392,10
5618,1392,4
5619,1392,8
5620,1392,9
5621,1392,1
5622,1393,5
5623,1393,8
5624,1393,9
5625,1393,1
5626,1393,7
5627,1394,1
5628,1394,6
5629,1394,10
5630,1394,4
5631,1395,4
5632,1395,9
5633,1395,8
5634,1396,9
5635,1396,3
5636,1396,4
5637,1396,1
5638,1396,7
5639,1397,3
5640,1397,8
5641,1397,1
5642,1397,4
5643,1397,5
5644,1398,4
5645,1398,3
5646,1398,1
5647,1399,1
5648,1399,5
5649,1399,2
5650,1400,10
5651,1400,3
5652,1400,2
5653,1400,7
5654,1401,2
5655,1401,8
5656,1401,4
5657,1402,4
5658,1402,7
5659,1402,6
5660,1403,7
5661,1403,6
5662,1403,2
5663,1403,9
5664,1403,5
5665,1404,3
5666,1404,6
5667,1404,4
5668,1404,7
5669,1404,1
5670,1405,3
5671,1405,6
5672,1405,2
5673,1405,1
5674,1405,10
5675,1406,7
5676,1406,3
5677,1406,6
5678,1407,3
5679,1407,8
5680,1407,4
5681,1407,5
5682,1407,1
5683,1408,2
5684,1408,7
5685,1408,3
5686,1409,8
5687,1409,2
5688,1409,1
5689,1410,3
5690,1410,2
5691,1410,5
5692,1411,8
5693,1411,3
5694,1411,4
5695,1411,2
5696,1412,5
5697,1412,9
5698,1412,8
5699,1412,4
5700,1412,2
5701,1413,10
5702,1413,1
5703,1413,3
5704,1414,8
5705,1414,2
5706,1414,5
5707,1414,3
5708,1414,4
5709,1415,9
5710,1415,4
5711,1415,10
5712,1416,9
5713,1416,2
5714,1416,6
5715,1417,9
5716,1417,4
5717,1417,8
5718,1417,7
5719,1417,6
5720,1418,4
5721,1418,5
5722,1418,1
5723,1418,2
5724,1418,8
5725,1419,8
5726,1419,10
5727,1419,3
5728,1420,1
5729,1420,10
5730,1420,6
5731,1421,4
5732,1421,7
5733,1421,5
5734,1421,3
5735,1422,8
5736,1422,1
5737,1422,2
5738,1422,6
5739,1422,9
5740,1423,3
5741,1423,10
5742,1423,1
5743,1423,4
5744,1423,5
5745,1424,2
5746,1424,4
5747,1424,8
5748,1425,10
5749,1425,6
5750,1425,7
5751,1425,2
5752,1425,9
5753,1426,6
5754,1426,4
5755,1426,2
5756,1426,3
5757,1426,8
5758,1427,4
5759,1427,7
5760,1427,10
5761,1428,4
5762,1428,2
5763,1428,8
5764,1428,5
5765,1429,1
5766,1429,7
5767,1429,3
5768,1429,2
5769,1430,8
5770,1430,3
5771,1430,7
5772,1430,9
5773,1430,2
5774,1431,4
5775,1431,6
5776,1431,5
5777,1431,2
5778,1432,3
5779,1432,1
5780,1432,9
5781,1432,10
5782,1433,2
5783,1433,8
5784,1433,9
5785,1434,3
5786,1434,6
5787,1434,4
5788,1434,10
5789,1435,3
5790,1435,10
5791,1435,4
5792,1435,1
5793,1435,8
5794,1436,8
5795,1436,4
5796,1436,10
5797,1436,7
5798,1436,9
5799,1437,1
5800,1437,7
5801,1437,4
5802,1437,2
5803,1438,7
5804,1438,4
5805,1438,3
5806,1438,5
5807,1439,7
5808,1439,1
5809,1439,9
5810,1440,9
5811,1440,1
5812,1440,7
5813,1440,5
5814,1441,8
5815,1441,2
5816,1441,10
5817,1441,4
5818,1442,2
5819,1442,9
5820,1442,1
5821,1443,7
5822,1443,4
5823,1443,3
5824,1443,8
5825,1443,10
5826,1444,2
5827,1444,1
5828,1444,8
5829,1445,5
5830,1445,3
5831,1445,8
5832,1445,7
5833,1445,10
5834,1446,10
5835,1446,1
5836,1446,8
5837,1446,4
5838,1446,2
5839,1447,7
5840,1447,3
5841,1447,6
5842,1447,8
5843,1447,4
5844,1448,1
5845,1448,2
5846,1448,7
5847,1448,6
5848,1448,3
5849,1449,1
5850,1449,5
5851,1449,7
5852,1449,8
5853,1449,3
5854,1450,10
5855,1450,9
5856,1450,4
5857,1450,7
5858,1450,6
5859,1451,10
5860,1451,6
5861,1451,1
5862,1452,6
5863,1452,1
